control;ano;quantidade_kg;type
tintas;2009;84397;processamento_uvas_de_mesa
tintas_alphonselavallee;2009;0;processamento_uvas_de_mesa
tintas_moscatodehamburgo;2009;84397;processamento_uvas_de_mesa
brancas;2009;14440;processamento_uvas_de_mesa
brancaserosadas_cardinal;2009;0;processamento_uvas_de_mesa
brancaserosadas_goldenqueen;2009;0;processamento_uvas_de_mesa
brancaserosadas_patricia;2009;0;processamento_uvas_de_mesa
brancaserosadas_perlona;2009;11335;processamento_uvas_de_mesa
brancaserosadas_italia;2009;0;processamento_uvas_de_mesa
brancaserosadas_rubi_italia,italiaro;2009;3105;processamento_uvas_de_mesa
tintas;2010;31771;processamento_uvas_de_mesa
tintas_alphonselavallee;2010;0;processamento_uvas_de_mesa
tintas_moscatodehamburgo;2010;31771;processamento_uvas_de_mesa
brancas;2010;11575;processamento_uvas_de_mesa
brancaserosadas_cardinal;2010;0;processamento_uvas_de_mesa
brancaserosadas_goldenqueen;2010;0;processamento_uvas_de_mesa
brancaserosadas_patricia;2010;0;processamento_uvas_de_mesa
brancaserosadas_perlona;2010;10375;processamento_uvas_de_mesa
brancaserosadas_italia;2010;0;processamento_uvas_de_mesa
brancaserosadas_rubi_italia,italiaro;2010;1200;processamento_uvas_de_mesa
tintas;2011;89305;processamento_uvas_de_mesa
tintas_alphonselavallee;2011;0;processamento_uvas_de_mesa
tintas_moscatodehamburgo;2011;89305;processamento_uvas_de_mesa
brancas;2011;19458;processamento_uvas_de_mesa
brancaserosadas_cardinal;2011;0;processamento_uvas_de_mesa
brancaserosadas_goldenqueen;2011;0;processamento_uvas_de_mesa
brancaserosadas_patricia;2011;0;processamento_uvas_de_mesa
brancaserosadas_perlona;2011;5575;processamento_uvas_de_mesa
brancaserosadas_italia;2011;0;processamento_uvas_de_mesa
brancaserosadas_rubi_italia,italiaro;2011;13883;processamento_uvas_de_mesa
tintas;2012;145132;processamento_uvas_de_mesa
tintas_alphonselavallee;2012;0;processamento_uvas_de_mesa
tintas_moscatodehamburgo;2012;145132;processamento_uvas_de_mesa
brancas;2012;62564;processamento_uvas_de_mesa
brancaserosadas_cardinal;2012;0;processamento_uvas_de_mesa
brancaserosadas_goldenqueen;2012;0;processamento_uvas_de_mesa
brancaserosadas_patricia;2012;0;processamento_uvas_de_mesa
brancaserosadas_perlona;2012;9695;processamento_uvas_de_mesa
brancaserosadas_italia;2012;0;processamento_uvas_de_mesa
brancaserosadas_rubi_italia,italiaro;2012;52869;processamento_uvas_de_mesa
tintas;2013;75362;processamento_uvas_de_mesa
tintas_alphonselavallee;2013;0;processamento_uvas_de_mesa
tintas_moscatodehamburgo;2013;75362;processamento_uvas_de_mesa
brancas;2013;4412;processamento_uvas_de_mesa
brancaserosadas_cardinal;2013;0;processamento_uvas_de_mesa
brancaserosadas_goldenqueen;2013;0;processamento_uvas_de_mesa
brancaserosadas_patricia;2013;0;processamento_uvas_de_mesa
brancaserosadas_perlona;2013;3378;processamento_uvas_de_mesa
brancaserosadas_italia;2013;0;processamento_uvas_de_mesa
brancaserosadas_rubi_italia,italiaro;2013;1034;processamento_uvas_de_mesa
