pais;ano;quantidade_valor;quantidade_kg;type
china;2008;32738;6858;importacao_vinhos_de_mesa
coreia do sul, republica;2008;0;0;importacao_vinhos_de_mesa
croacia;2008;0;0;importacao_vinhos_de_mesa
cuba;2008;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2008;0;0;importacao_vinhos_de_mesa
eslovênia;2008;0;0;importacao_vinhos_de_mesa
eslovaquia;2008;0;0;importacao_vinhos_de_mesa
espanha;2008;6036397;990697;importacao_vinhos_de_mesa
estados unidos;2008;542331;65956;importacao_vinhos_de_mesa
franca;2008;16275708;2466277;importacao_vinhos_de_mesa
georgia;2008;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2008;0;0;importacao_vinhos_de_mesa
grecia;2008;78819;11034;importacao_vinhos_de_mesa
hong kong;2008;0;0;importacao_vinhos_de_mesa
hungria;2008;90021;15981;importacao_vinhos_de_mesa
ionesia;2008;0;0;importacao_vinhos_de_mesa
irlaa;2008;0;0;importacao_vinhos_de_mesa
israel;2008;41161;8694;importacao_vinhos_de_mesa
italia;2008;24378627;9723292;importacao_vinhos_de_mesa
japao;2008;0;0;importacao_vinhos_de_mesa
iugoslavia;2008;0;0;importacao_vinhos_de_mesa
libano;2008;47054;10270;importacao_vinhos_de_mesa
luxemburgo;2008;0;0;importacao_vinhos_de_mesa
macedonia;2008;0;0;importacao_vinhos_de_mesa
marrocos;2008;0;0;importacao_vinhos_de_mesa
mexico;2008;0;0;importacao_vinhos_de_mesa
moldavia;2008;0;0;importacao_vinhos_de_mesa
montenegro;2008;0;0;importacao_vinhos_de_mesa
noruega;2008;0;0;importacao_vinhos_de_mesa
nova zelaia;2008;536625;58408;importacao_vinhos_de_mesa
paises baixos _holaa;2008;0;0;importacao_vinhos_de_mesa
panama;2008;0;0;importacao_vinhos_de_mesa
peru;2008;0;0;importacao_vinhos_de_mesa
porto rico;2008;0;0;importacao_vinhos_de_mesa
portugal;2008;23826443;6213781;importacao_vinhos_de_mesa
reino unido;2008;10257;315;importacao_vinhos_de_mesa
republica dominicana;2008;0;0;importacao_vinhos_de_mesa
romênia;2008;0;0;importacao_vinhos_de_mesa
russia;2008;0;0;importacao_vinhos_de_mesa
san marino;2008;0;0;importacao_vinhos_de_mesa
servia;2008;0;0;importacao_vinhos_de_mesa
siria;2008;0;0;importacao_vinhos_de_mesa
suazilaia;2008;0;0;importacao_vinhos_de_mesa
suica;2008;5359;1194;importacao_vinhos_de_mesa
tcheca, republica;2008;0;0;importacao_vinhos_de_mesa
tunisia;2008;0;0;importacao_vinhos_de_mesa
turquia;2008;0;0;importacao_vinhos_de_mesa
ucrania;2008;0;0;importacao_vinhos_de_mesa
uruguai;2008;2089539;920389;importacao_vinhos_de_mesa
nao consta na tabela;2008;0;0;importacao_vinhos_de_mesa
nao declarados;2008;0;0;importacao_vinhos_de_mesa
outros;2008;0;0;importacao_vinhos_de_mesa
africa do sul;2009;1931449;493093;importacao_vinhos_de_mesa
alemanha;2009;291876;56075;importacao_vinhos_de_mesa
argelia;2009;0;0;importacao_vinhos_de_mesa
arabia saudita;2009;0;0;importacao_vinhos_de_mesa
argentina;2009;38521731;13902750;importacao_vinhos_de_mesa
armênia;2009;0;0;importacao_vinhos_de_mesa
australia;2009;998680;270908;importacao_vinhos_de_mesa
austria;2009;12073;1895;importacao_vinhos_de_mesa
bermudas;2009;0;0;importacao_vinhos_de_mesa
belgica;2009;0;0;importacao_vinhos_de_mesa
bolivia;2009;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2009;0;0;importacao_vinhos_de_mesa
brasil;2009;0;0;importacao_vinhos_de_mesa
bulgaria;2009;0;0;importacao_vinhos_de_mesa
canada;2009;0;0;importacao_vinhos_de_mesa
chile;2009;61380795;22476643;importacao_vinhos_de_mesa
china;2009;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2009;0;0;importacao_vinhos_de_mesa
croacia;2009;0;0;importacao_vinhos_de_mesa
cuba;2009;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2009;0;0;importacao_vinhos_de_mesa
eslovênia;2009;0;0;importacao_vinhos_de_mesa
eslovaquia;2009;0;0;importacao_vinhos_de_mesa
espanha;2009;6224187;1119540;importacao_vinhos_de_mesa
estados unidos;2009;702825;85393;importacao_vinhos_de_mesa
franca;2009;16893114;2372448;importacao_vinhos_de_mesa
georgia;2009;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2009;0;0;importacao_vinhos_de_mesa
grecia;2009;190076;52474;importacao_vinhos_de_mesa
hong kong;2009;0;0;importacao_vinhos_de_mesa
hungria;2009;87626;12632;importacao_vinhos_de_mesa
ionesia;2009;0;0;importacao_vinhos_de_mesa
irlaa;2009;0;0;importacao_vinhos_de_mesa
israel;2009;36534;8924;importacao_vinhos_de_mesa
italia;2009;23079424;8387908;importacao_vinhos_de_mesa
japao;2009;0;0;importacao_vinhos_de_mesa
iugoslavia;2009;0;0;importacao_vinhos_de_mesa
libano;2009;34971;5310;importacao_vinhos_de_mesa
luxemburgo;2009;0;0;importacao_vinhos_de_mesa
macedonia;2009;0;0;importacao_vinhos_de_mesa
marrocos;2009;0;0;importacao_vinhos_de_mesa
mexico;2009;0;0;importacao_vinhos_de_mesa
moldavia;2009;0;0;importacao_vinhos_de_mesa
montenegro;2009;0;0;importacao_vinhos_de_mesa
noruega;2009;0;0;importacao_vinhos_de_mesa
nova zelaia;2009;302244;30806;importacao_vinhos_de_mesa
paises baixos _holaa;2009;0;0;importacao_vinhos_de_mesa
panama;2009;0;0;importacao_vinhos_de_mesa
peru;2009;0;0;importacao_vinhos_de_mesa
porto rico;2009;0;0;importacao_vinhos_de_mesa
portugal;2009;23688318;5884719;importacao_vinhos_de_mesa
reino unido;2009;53375;10236;importacao_vinhos_de_mesa
republica dominicana;2009;0;0;importacao_vinhos_de_mesa
romênia;2009;0;0;importacao_vinhos_de_mesa
russia;2009;0;0;importacao_vinhos_de_mesa
san marino;2009;0;0;importacao_vinhos_de_mesa
servia;2009;0;0;importacao_vinhos_de_mesa
siria;2009;0;0;importacao_vinhos_de_mesa
suazilaia;2009;0;0;importacao_vinhos_de_mesa
suica;2009;13129;4860;importacao_vinhos_de_mesa
tcheca, republica;2009;0;0;importacao_vinhos_de_mesa
tunisia;2009;0;0;importacao_vinhos_de_mesa
turquia;2009;0;0;importacao_vinhos_de_mesa
ucrania;2009;0;0;importacao_vinhos_de_mesa
uruguai;2009;1953390;750343;importacao_vinhos_de_mesa
nao consta na tabela;2009;0;0;importacao_vinhos_de_mesa
nao declarados;2009;0;0;importacao_vinhos_de_mesa
outros;2009;0;0;importacao_vinhos_de_mesa
africa do sul;2010;3600658;966276;importacao_vinhos_de_mesa
alemanha;2010;784674;192661;importacao_vinhos_de_mesa
argelia;2010;0;0;importacao_vinhos_de_mesa
arabia saudita;2010;0;0;importacao_vinhos_de_mesa
argentina;2010;52126581;16965266;importacao_vinhos_de_mesa
armênia;2010;0;0;importacao_vinhos_de_mesa
australia;2010;1864846;405271;importacao_vinhos_de_mesa
austria;2010;30075;2329;importacao_vinhos_de_mesa
bermudas;2010;0;0;importacao_vinhos_de_mesa
belgica;2010;0;0;importacao_vinhos_de_mesa
bolivia;2010;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2010;0;0;importacao_vinhos_de_mesa
brasil;2010;232;7;importacao_vinhos_de_mesa
bulgaria;2010;94727;20997;importacao_vinhos_de_mesa
canada;2010;0;0;importacao_vinhos_de_mesa
chile;2010;72983389;26434744;importacao_vinhos_de_mesa
china;2010;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2010;0;0;importacao_vinhos_de_mesa
croacia;2010;0;0;importacao_vinhos_de_mesa
cuba;2010;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2010;0;0;importacao_vinhos_de_mesa
eslovênia;2010;0;0;importacao_vinhos_de_mesa
eslovaquia;2010;0;0;importacao_vinhos_de_mesa
espanha;2010;8698824;1622100;importacao_vinhos_de_mesa
estados unidos;2010;1344921;194774;importacao_vinhos_de_mesa
franca;2010;18778566;2799118;importacao_vinhos_de_mesa
georgia;2010;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2010;0;0;importacao_vinhos_de_mesa
grecia;2010;196361;42449;importacao_vinhos_de_mesa
hong kong;2010;0;0;importacao_vinhos_de_mesa
hungria;2010;160961;15193;importacao_vinhos_de_mesa
ionesia;2010;0;0;importacao_vinhos_de_mesa
irlaa;2010;0;0;importacao_vinhos_de_mesa
israel;2010;93252;15782;importacao_vinhos_de_mesa
italia;2010;28683242;11911190;importacao_vinhos_de_mesa
japao;2010;0;0;importacao_vinhos_de_mesa
iugoslavia;2010;0;0;importacao_vinhos_de_mesa
libano;2010;123283;15741;importacao_vinhos_de_mesa
luxemburgo;2010;0;0;importacao_vinhos_de_mesa
macedonia;2010;0;0;importacao_vinhos_de_mesa
marrocos;2010;0;0;importacao_vinhos_de_mesa
mexico;2010;63663;7004;importacao_vinhos_de_mesa
moldavia;2010;0;0;importacao_vinhos_de_mesa
montenegro;2010;0;0;importacao_vinhos_de_mesa
noruega;2010;0;0;importacao_vinhos_de_mesa
nova zelaia;2010;947043;102683;importacao_vinhos_de_mesa
paises baixos _holaa;2010;0;0;importacao_vinhos_de_mesa
panama;2010;0;0;importacao_vinhos_de_mesa
peru;2010;252;33;importacao_vinhos_de_mesa
porto rico;2010;0;0;importacao_vinhos_de_mesa
portugal;2010;29299792;7801759;importacao_vinhos_de_mesa
reino unido;2010;22292;621;importacao_vinhos_de_mesa
republica dominicana;2010;0;0;importacao_vinhos_de_mesa
romênia;2010;0;0;importacao_vinhos_de_mesa
russia;2010;0;0;importacao_vinhos_de_mesa
san marino;2010;0;0;importacao_vinhos_de_mesa
servia;2010;0;0;importacao_vinhos_de_mesa
siria;2010;0;0;importacao_vinhos_de_mesa
suazilaia;2010;0;0;importacao_vinhos_de_mesa
suica;2010;8010;2483;importacao_vinhos_de_mesa
tcheca, republica;2010;0;0;importacao_vinhos_de_mesa
tunisia;2010;0;0;importacao_vinhos_de_mesa
turquia;2010;0;0;importacao_vinhos_de_mesa
ucrania;2010;0;0;importacao_vinhos_de_mesa
uruguai;2010;3175051;1219387;importacao_vinhos_de_mesa
nao consta na tabela;2010;0;0;importacao_vinhos_de_mesa
nao declarados;2010;0;0;importacao_vinhos_de_mesa
outros;2010;0;0;importacao_vinhos_de_mesa
africa do sul;2011;2136394;507509;importacao_vinhos_de_mesa
alemanha;2011;933545;198025;importacao_vinhos_de_mesa
argelia;2011;0;0;importacao_vinhos_de_mesa
arabia saudita;2011;0;0;importacao_vinhos_de_mesa
argentina;2011;58806736;16673491;importacao_vinhos_de_mesa
armênia;2011;0;0;importacao_vinhos_de_mesa
australia;2011;2811273;824440;importacao_vinhos_de_mesa
austria;2011;56227;6357;importacao_vinhos_de_mesa
bermudas;2011;0;0;importacao_vinhos_de_mesa
belgica;2011;0;0;importacao_vinhos_de_mesa
bolivia;2011;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2011;0;0;importacao_vinhos_de_mesa
brasil;2011;1164;93;importacao_vinhos_de_mesa
bulgaria;2011;2527;1097;importacao_vinhos_de_mesa
canada;2011;35032;2322;importacao_vinhos_de_mesa
chile;2011;84952500;26642889;importacao_vinhos_de_mesa
china;2011;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2011;0;0;importacao_vinhos_de_mesa
croacia;2011;12388;450;importacao_vinhos_de_mesa
cuba;2011;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2011;0;0;importacao_vinhos_de_mesa
eslovênia;2011;62602;3600;importacao_vinhos_de_mesa
eslovaquia;2011;0;0;importacao_vinhos_de_mesa
espanha;2011;11175636;1999970;importacao_vinhos_de_mesa
estados unidos;2011;1756901;369806;importacao_vinhos_de_mesa
franca;2011;22917012;3329437;importacao_vinhos_de_mesa
georgia;2011;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2011;0;0;importacao_vinhos_de_mesa
grecia;2011;414329;82207;importacao_vinhos_de_mesa
hong kong;2011;0;0;importacao_vinhos_de_mesa
hungria;2011;256240;15073;importacao_vinhos_de_mesa
ionesia;2011;0;0;importacao_vinhos_de_mesa
irlaa;2011;0;0;importacao_vinhos_de_mesa
israel;2011;68676;16382;importacao_vinhos_de_mesa
italia;2011;35481781;12025827;importacao_vinhos_de_mesa
japao;2011;0;0;importacao_vinhos_de_mesa
iugoslavia;2011;0;0;importacao_vinhos_de_mesa
libano;2011;137954;17685;importacao_vinhos_de_mesa
luxemburgo;2011;0;0;importacao_vinhos_de_mesa
macedonia;2011;0;0;importacao_vinhos_de_mesa
marrocos;2011;0;0;importacao_vinhos_de_mesa
mexico;2011;0;0;importacao_vinhos_de_mesa
moldavia;2011;0;0;importacao_vinhos_de_mesa
montenegro;2011;0;0;importacao_vinhos_de_mesa
noruega;2011;0;0;importacao_vinhos_de_mesa
nova zelaia;2011;1267863;151194;importacao_vinhos_de_mesa
paises baixos _holaa;2011;0;0;importacao_vinhos_de_mesa
panama;2011;0;0;importacao_vinhos_de_mesa
peru;2011;0;0;importacao_vinhos_de_mesa
porto rico;2011;0;0;importacao_vinhos_de_mesa
portugal;2011;35247223;8556375;importacao_vinhos_de_mesa
reino unido;2011;6021;270;importacao_vinhos_de_mesa
republica dominicana;2011;0;0;importacao_vinhos_de_mesa
romênia;2011;0;0;importacao_vinhos_de_mesa
russia;2011;0;0;importacao_vinhos_de_mesa
san marino;2011;0;0;importacao_vinhos_de_mesa
servia;2011;0;0;importacao_vinhos_de_mesa
siria;2011;0;0;importacao_vinhos_de_mesa
suazilaia;2011;0;0;importacao_vinhos_de_mesa
suica;2011;0;0;importacao_vinhos_de_mesa
tcheca, republica;2011;0;0;importacao_vinhos_de_mesa
tunisia;2011;37492;16420;importacao_vinhos_de_mesa
turquia;2011;0;0;importacao_vinhos_de_mesa
ucrania;2011;0;0;importacao_vinhos_de_mesa
uruguai;2011;3481552;1264306;importacao_vinhos_de_mesa
nao consta na tabela;2011;0;0;importacao_vinhos_de_mesa
nao declarados;2011;0;0;importacao_vinhos_de_mesa
outros;2011;0;0;importacao_vinhos_de_mesa
africa do sul;2012;3041449;722327;importacao_vinhos_de_mesa
alemanha;2012;591167;113243;importacao_vinhos_de_mesa
argelia;2012;0;0;importacao_vinhos_de_mesa
arabia saudita;2012;0;0;importacao_vinhos_de_mesa
argentina;2012;55633562;14613839;importacao_vinhos_de_mesa
armênia;2012;0;0;importacao_vinhos_de_mesa
australia;2012;2474783;615334;importacao_vinhos_de_mesa
austria;2012;85116;8098;importacao_vinhos_de_mesa
bermudas;2012;0;0;importacao_vinhos_de_mesa
belgica;2012;0;0;importacao_vinhos_de_mesa
bolivia;2012;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2012;0;0;importacao_vinhos_de_mesa
brasil;2012;15016;1051;importacao_vinhos_de_mesa
bulgaria;2012;0;0;importacao_vinhos_de_mesa
canada;2012;0;0;importacao_vinhos_de_mesa
chile;2012;93315735;30258795;importacao_vinhos_de_mesa
china;2012;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2012;0;0;importacao_vinhos_de_mesa
croacia;2012;16571;630;importacao_vinhos_de_mesa
cuba;2012;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2012;0;0;importacao_vinhos_de_mesa
eslovênia;2012;1223;433;importacao_vinhos_de_mesa
eslovaquia;2012;0;0;importacao_vinhos_de_mesa
espanha;2012;11724946;2540209;importacao_vinhos_de_mesa
estados unidos;2012;1995929;379329;importacao_vinhos_de_mesa
franca;2012;21636175;3181440;importacao_vinhos_de_mesa
georgia;2012;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2012;0;0;importacao_vinhos_de_mesa
grecia;2012;323206;68966;importacao_vinhos_de_mesa
hong kong;2012;0;0;importacao_vinhos_de_mesa
hungria;2012;168862;10404;importacao_vinhos_de_mesa
ionesia;2012;0;0;importacao_vinhos_de_mesa
irlaa;2012;0;0;importacao_vinhos_de_mesa
israel;2012;47579;8439;importacao_vinhos_de_mesa
italia;2012;30750897;10506144;importacao_vinhos_de_mesa
japao;2012;0;0;importacao_vinhos_de_mesa
iugoslavia;2012;0;0;importacao_vinhos_de_mesa
libano;2012;47826;5805;importacao_vinhos_de_mesa
luxemburgo;2012;0;0;importacao_vinhos_de_mesa
macedonia;2012;0;0;importacao_vinhos_de_mesa
marrocos;2012;3851;450;importacao_vinhos_de_mesa
mexico;2012;0;0;importacao_vinhos_de_mesa
moldavia;2012;0;0;importacao_vinhos_de_mesa
montenegro;2012;0;0;importacao_vinhos_de_mesa
noruega;2012;0;0;importacao_vinhos_de_mesa
nova zelaia;2012;790355;81611;importacao_vinhos_de_mesa
paises baixos _holaa;2012;0;0;importacao_vinhos_de_mesa
panama;2012;0;0;importacao_vinhos_de_mesa
peru;2012;0;0;importacao_vinhos_de_mesa
porto rico;2012;0;0;importacao_vinhos_de_mesa
portugal;2012;36190898;9714940;importacao_vinhos_de_mesa
reino unido;2012;26466;406;importacao_vinhos_de_mesa
republica dominicana;2012;0;0;importacao_vinhos_de_mesa
romênia;2012;85321;33750;importacao_vinhos_de_mesa
russia;2012;0;0;importacao_vinhos_de_mesa
san marino;2012;0;0;importacao_vinhos_de_mesa
servia;2012;0;0;importacao_vinhos_de_mesa
siria;2012;0;0;importacao_vinhos_de_mesa
suazilaia;2012;0;0;importacao_vinhos_de_mesa
suica;2012;0;0;importacao_vinhos_de_mesa
tcheca, republica;2012;0;0;importacao_vinhos_de_mesa
tunisia;2012;42918;19913;importacao_vinhos_de_mesa
turquia;2012;0;0;importacao_vinhos_de_mesa
ucrania;2012;0;0;importacao_vinhos_de_mesa
uruguai;2012;3735892;1323884;importacao_vinhos_de_mesa
nao consta na tabela;2012;0;0;importacao_vinhos_de_mesa
nao declarados;2012;0;0;importacao_vinhos_de_mesa
outros;2012;0;0;importacao_vinhos_de_mesa
africa do sul;2013;1985184;475331;importacao_vinhos_de_mesa
alemanha;2013;414070;114866;importacao_vinhos_de_mesa
argelia;2013;0;0;importacao_vinhos_de_mesa
arabia saudita;2013;0;0;importacao_vinhos_de_mesa
argentina;2013;49524694;12732815;importacao_vinhos_de_mesa
armênia;2013;0;0;importacao_vinhos_de_mesa
australia;2013;1703815;553190;importacao_vinhos_de_mesa
austria;2013;227204;56849;importacao_vinhos_de_mesa
bermudas;2013;0;0;importacao_vinhos_de_mesa
belgica;2013;0;0;importacao_vinhos_de_mesa
bolivia;2013;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2013;0;0;importacao_vinhos_de_mesa
brasil;2013;5747;473;importacao_vinhos_de_mesa
bulgaria;2013;21988;5947;importacao_vinhos_de_mesa
canada;2013;0;0;importacao_vinhos_de_mesa
chile;2013;90281256;28288212;importacao_vinhos_de_mesa
china;2013;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2013;0;0;importacao_vinhos_de_mesa
croacia;2013;0;0;importacao_vinhos_de_mesa
cuba;2013;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2013;0;0;importacao_vinhos_de_mesa
eslovênia;2013;25307;2192;importacao_vinhos_de_mesa
eslovaquia;2013;0;0;importacao_vinhos_de_mesa
espanha;2013;13570874;2772104;importacao_vinhos_de_mesa
estados unidos;2013;2817086;518888;importacao_vinhos_de_mesa
franca;2013;23336291;3265362;importacao_vinhos_de_mesa
georgia;2013;134202;33750;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2013;0;0;importacao_vinhos_de_mesa
grecia;2013;71175;13241;importacao_vinhos_de_mesa
hong kong;2013;0;0;importacao_vinhos_de_mesa
hungria;2013;140198;10911;importacao_vinhos_de_mesa
ionesia;2013;0;0;importacao_vinhos_de_mesa
irlaa;2013;0;0;importacao_vinhos_de_mesa
israel;2013;97645;24622;importacao_vinhos_de_mesa
italia;2013;30799292;8308831;importacao_vinhos_de_mesa
japao;2013;0;0;importacao_vinhos_de_mesa
iugoslavia;2013;0;0;importacao_vinhos_de_mesa
libano;2013;75810;6588;importacao_vinhos_de_mesa
luxemburgo;2013;0;0;importacao_vinhos_de_mesa
macedonia;2013;0;0;importacao_vinhos_de_mesa
marrocos;2013;0;0;importacao_vinhos_de_mesa
mexico;2013;0;0;importacao_vinhos_de_mesa
moldavia;2013;0;0;importacao_vinhos_de_mesa
montenegro;2013;0;0;importacao_vinhos_de_mesa
noruega;2013;0;0;importacao_vinhos_de_mesa
nova zelaia;2013;840521;90728;importacao_vinhos_de_mesa
paises baixos _holaa;2013;0;0;importacao_vinhos_de_mesa
panama;2013;0;0;importacao_vinhos_de_mesa
peru;2013;0;0;importacao_vinhos_de_mesa
porto rico;2013;0;0;importacao_vinhos_de_mesa
portugal;2013;35729522;9299080;importacao_vinhos_de_mesa
reino unido;2013;2789;127;importacao_vinhos_de_mesa
republica dominicana;2013;0;0;importacao_vinhos_de_mesa
romênia;2013;0;0;importacao_vinhos_de_mesa
russia;2013;0;0;importacao_vinhos_de_mesa
san marino;2013;0;0;importacao_vinhos_de_mesa
servia;2013;0;0;importacao_vinhos_de_mesa
siria;2013;0;0;importacao_vinhos_de_mesa
suazilaia;2013;0;0;importacao_vinhos_de_mesa
suica;2013;0;0;importacao_vinhos_de_mesa
tcheca, republica;2013;0;0;importacao_vinhos_de_mesa
tunisia;2013;20892;8000;importacao_vinhos_de_mesa
turquia;2013;0;0;importacao_vinhos_de_mesa
ucrania;2013;0;0;importacao_vinhos_de_mesa
uruguai;2013;3740613;1372329;importacao_vinhos_de_mesa
nao consta na tabela;2013;0;0;importacao_vinhos_de_mesa
nao declarados;2013;0;0;importacao_vinhos_de_mesa
outros;2013;0;0;importacao_vinhos_de_mesa
africa do sul;2014;3033932;722715;importacao_vinhos_de_mesa
alemanha;2014;483316;115804;importacao_vinhos_de_mesa
argelia;2014;0;0;importacao_vinhos_de_mesa
arabia saudita;2014;0;0;importacao_vinhos_de_mesa
argentina;2014;53815956;13437321;importacao_vinhos_de_mesa
armênia;2014;0;0;importacao_vinhos_de_mesa
australia;2014;1008851;236742;importacao_vinhos_de_mesa
austria;2014;32116;2770;importacao_vinhos_de_mesa
bermudas;2014;0;0;importacao_vinhos_de_mesa
belgica;2014;0;0;importacao_vinhos_de_mesa
bolivia;2014;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;2014;0;0;importacao_vinhos_de_mesa
brasil;2014;6011;449;importacao_vinhos_de_mesa
bulgaria;2014;46857;15019;importacao_vinhos_de_mesa
canada;2014;25958;1530;importacao_vinhos_de_mesa
chile;2014;113375484;35479279;importacao_vinhos_de_mesa
china;2014;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;2014;0;0;importacao_vinhos_de_mesa
croacia;2014;0;0;importacao_vinhos_de_mesa
cuba;2014;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;2014;1138;35;importacao_vinhos_de_mesa
eslovênia;2014;23377;4190;importacao_vinhos_de_mesa
eslovaquia;2014;0;0;importacao_vinhos_de_mesa
espanha;2014;12797753;2760797;importacao_vinhos_de_mesa
estados unidos;2014;4171731;788773;importacao_vinhos_de_mesa
franca;2014;27480375;3592782;importacao_vinhos_de_mesa
georgia;2014;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;2014;0;0;importacao_vinhos_de_mesa
grecia;2014;107195;24244;importacao_vinhos_de_mesa
hong kong;2014;0;0;importacao_vinhos_de_mesa
hungria;2014;114610;18733;importacao_vinhos_de_mesa
ionesia;2014;0;0;importacao_vinhos_de_mesa
irlaa;2014;0;0;importacao_vinhos_de_mesa
israel;2014;40372;7734;importacao_vinhos_de_mesa
italia;2014;31697736;8566756;importacao_vinhos_de_mesa
japao;2014;0;0;importacao_vinhos_de_mesa
iugoslavia;2014;0;0;importacao_vinhos_de_mesa
libano;2014;270145;47610;importacao_vinhos_de_mesa
